Photon    Tot. w/  Tot. wo/ 
Energy    Coherent Coherent 
1.440E-01 8.647E-01 8.048E-01 
1.450E-01 8.501E-01 7.910E-01 
1.460E-01 8.359E-01 7.775E-01 
1.470E-01 8.221E-01 7.644E-01 
1.480E-01 8.086E-01 7.516E-01 
1.490E-01 7.955E-01 7.392E-01 
1.500E-01 7.827E-01 7.270E-01 
1.510E-01 7.702E-01 7.152E-01 
1.520E-01 7.580E-01 7.037E-01 
1.530E-01 7.461E-01 6.924E-01 
1.540E-01 7.345E-01 6.814E-01 
1.550E-01 7.232E-01 6.707E-01 
1.560E-01 7.121E-01 6.602E-01 
1.570E-01 7.013E-01 6.500E-01 
1.580E-01 6.908E-01 6.401E-01 
1.590E-01 6.805E-01 6.304E-01 
1.600E-01 6.704E-01 6.209E-01 
1.610E-01 6.606E-01 6.116E-01 
1.620E-01 6.510E-01 6.025E-01 
1.630E-01 6.416E-01 5.937E-01 
1.640E-01 6.324E-01 5.850E-01 
1.650E-01 6.235E-01 5.766E-01 
1.660E-01 6.147E-01 5.684E-01 
1.670E-01 6.061E-01 5.603E-01 
1.680E-01 5.978E-01 5.524E-01 
1.690E-01 5.896E-01 5.447E-01 
1.700E-01 5.815E-01 5.372E-01 
1.710E-01 5.737E-01 5.298E-01 
1.720E-01 5.660E-01 5.226E-01 
1.730E-01 5.585E-01 5.155E-01 
1.740E-01 5.512E-01 5.086E-01 
1.750E-01 5.440E-01 5.019E-01 
1.760E-01 5.369E-01 4.953E-01 
1.770E-01 5.301E-01 4.888E-01 
1.780E-01 5.233E-01 4.825E-01 
1.790E-01 5.167E-01 4.763E-01 
1.800E-01 5.102E-01 4.702E-01 
1.810E-01 5.039E-01 4.643E-01 
1.820E-01 4.977E-01 4.585E-01 
1.830E-01 4.916E-01 4.528E-01 
1.840E-01 4.856E-01 4.472E-01 
1.850E-01 4.798E-01 4.417E-01 
1.860E-01 4.740E-01 4.364E-01 
1.870E-01 4.684E-01 4.311E-01 
1.880E-01 4.629E-01 4.260E-01 
1.890E-01 4.575E-01 4.209E-01 
1.900E-01 4.522E-01 4.160E-01 
1.910E-01 4.470E-01 4.112E-01 
1.920E-01 4.420E-01 4.064E-01 
1.930E-01 4.370E-01 4.017E-01 
1.940E-01 4.321E-01 3.972E-01 
1.950E-01 4.273E-01 3.927E-01 
1.960E-01 4.225E-01 3.883E-01 
1.970E-01 4.179E-01 3.840E-01 
1.980E-01 4.134E-01 3.798E-01 
1.990E-01 4.089E-01 3.756E-01 
