Photon    Tot. w/  Tot. wo/ 
Energy    Coherent Coherent 
8.000E-02 1.610E-01 1.553E-01 
8.100E-02 1.604E-01 1.549E-01 
8.200E-02 1.599E-01 1.545E-01 
8.300E-02 1.594E-01 1.540E-01 
8.400E-02 1.588E-01 1.536E-01 
8.500E-02 1.583E-01 1.532E-01 
8.600E-02 1.578E-01 1.528E-01 
8.700E-02 1.573E-01 1.524E-01 
8.800E-02 1.568E-01 1.520E-01 
8.900E-02 1.563E-01 1.517E-01 
9.000E-02 1.558E-01 1.513E-01 
9.100E-02 1.554E-01 1.509E-01 
9.200E-02 1.549E-01 1.505E-01 
9.300E-02 1.544E-01 1.501E-01 
9.400E-02 1.540E-01 1.498E-01 
9.500E-02 1.535E-01 1.494E-01 
9.600E-02 1.531E-01 1.491E-01 
9.700E-02 1.526E-01 1.487E-01 
9.800E-02 1.522E-01 1.483E-01 
9.900E-02 1.518E-01 1.480E-01
1.000E-01 5.737E+00 5.520E+00 
1.010E-01 5.595E+00 5.381E+00 
1.020E-01 5.458E+00 5.247E+00 
1.030E-01 5.325E+00 5.118E+00 
1.040E-01 5.197E+00 4.993E+00 
1.050E-01 5.074E+00 4.873E+00 
1.060E-01 4.954E+00 4.757E+00 
1.070E-01 4.839E+00 4.644E+00 
1.080E-01 4.727E+00 4.535E+00 
1.090E-01 4.618E+00 4.430E+00 
1.100E-01 4.514E+00 4.328E+00 
1.110E-01 4.412E+00 4.230E+00 
1.120E-01 4.314E+00 4.134E+00 
1.130E-01 4.219E+00 4.042E+00 
1.140E-01 4.127E+00 3.952E+00 
1.150E-01 4.037E+00 3.865E+00 
1.160E-01 3.951E+00 3.781E+00 
1.170E-01 3.866E+00 3.700E+00 
1.180E-01 3.785E+00 3.621E+00 
1.190E-01 3.706E+00 3.544E+00 
1.200E-01 3.629E+00 3.469E+00 
1.210E-01 3.554E+00 3.397E+00 
1.220E-01 3.482E+00 3.327E+00 
1.230E-01 3.412E+00 3.259E+00 
1.240E-01 3.343E+00 3.193E+00 
1.250E-01 3.277E+00 3.128E+00 
1.260E-01 3.212E+00 3.066E+00 
1.270E-01 3.150E+00 3.005E+00 
1.280E-01 3.089E+00 2.946E+00 
1.290E-01 3.029E+00 2.889E+00 
1.300E-01 2.971E+00 2.833E+00 
1.310E-01 2.915E+00 2.778E+00 
1.320E-01 2.860E+00 2.725E+00 
1.330E-01 2.807E+00 2.674E+00 
1.340E-01 2.755E+00 2.624E+00 
1.350E-01 2.705E+00 2.575E+00 
1.360E-01 2.656E+00 2.527E+00 
1.370E-01 2.608E+00 2.481E+00 
1.380E-01 2.561E+00 2.436E+00 
1.390E-01 2.515E+00 2.392E+00 
1.400E-01 2.471E+00 2.349E+00 
1.410E-01 2.428E+00 2.307E+00 
1.420E-01 2.385E+00 2.267E+00 
1.430E-01 2.344E+00 2.227E+00 
1.440E-01 2.304E+00 2.188E+00 
1.450E-01 2.265E+00 2.151E+00 
1.460E-01 2.227E+00 2.114E+00 
1.470E-01 2.189E+00 2.078E+00 
1.480E-01 2.153E+00 2.043E+00 
1.490E-01 2.117E+00 2.008E+00 
1.500E-01 2.082E+00 1.975E+00 
1.510E-01 2.048E+00 1.942E+00 
1.520E-01 2.015E+00 1.910E+00 
1.530E-01 1.983E+00 1.879E+00 
1.540E-01 1.951E+00 1.849E+00 
1.550E-01 1.920E+00 1.819E+00 
1.560E-01 1.890E+00 1.790E+00 
1.570E-01 1.860E+00 1.761E+00 
1.580E-01 1.832E+00 1.733E+00 
1.590E-01 1.803E+00 1.706E+00 
1.600E-01 1.776E+00 1.680E+00 
1.610E-01 1.749E+00 1.654E+00 
1.620E-01 1.722E+00 1.628E+00 
1.630E-01 1.696E+00 1.604E+00 
1.640E-01 1.671E+00 1.579E+00 
1.650E-01 1.646E+00 1.555E+00 
1.660E-01 1.622E+00 1.532E+00 
1.670E-01 1.598E+00 1.509E+00 
1.680E-01 1.575E+00 1.487E+00 
1.690E-01 1.552E+00 1.465E+00 
1.700E-01 1.530E+00 1.444E+00 
1.710E-01 1.508E+00 1.423E+00 
1.720E-01 1.487E+00 1.403E+00 
1.730E-01 1.466E+00 1.383E+00 
1.740E-01 1.446E+00 1.363E+00 
1.750E-01 1.426E+00 1.344E+00 
1.760E-01 1.406E+00 1.325E+00 
1.770E-01 1.387E+00 1.307E+00 
1.780E-01 1.368E+00 1.289E+00 
1.790E-01 1.349E+00 1.271E+00 
1.800E-01 1.331E+00 1.254E+00 
1.810E-01 1.313E+00 1.237E+00 
1.820E-01 1.296E+00 1.220E+00 
1.830E-01 1.279E+00 1.204E+00 
1.840E-01 1.262E+00 1.188E+00 
1.850E-01 1.246E+00 1.172E+00 
1.860E-01 1.230E+00 1.156E+00 
1.870E-01 1.214E+00 1.141E+00 
1.880E-01 1.198E+00 1.127E+00 
1.890E-01 1.183E+00 1.112E+00 
1.900E-01 1.168E+00 1.098E+00 
1.910E-01 1.154E+00 1.084E+00 
1.920E-01 1.139E+00 1.070E+00 
1.930E-01 1.125E+00 1.057E+00 
1.940E-01 1.111E+00 1.043E+00 
1.950E-01 1.098E+00 1.030E+00 
1.960E-01 1.084E+00 1.018E+00 
1.970E-01 1.071E+00 1.005E+00 
1.980E-01 1.058E+00 9.930E-01 
1.990E-01 1.046E+00 9.809E-01 
