Photon    Tot. w/  Tot. wo/ 
Energy    Coherent Coherent 
1.440E-01 1.404E-01 1.338E-01 
1.450E-01 1.399E-01 1.334E-01 
1.460E-01 1.395E-01 1.331E-01 
1.470E-01 1.391E-01 1.327E-01 
1.480E-01 1.387E-01 1.324E-01 
1.490E-01 1.383E-01 1.321E-01 
1.500E-01 1.378E-01 1.317E-01 
1.510E-01 1.374E-01 1.314E-01 
1.520E-01 1.370E-01 1.311E-01 
1.530E-01 1.367E-01 1.308E-01 
1.540E-01 1.363E-01 1.304E-01 
1.550E-01 1.359E-01 1.301E-01 
1.560E-01 1.355E-01 1.298E-01 
1.570E-01 1.351E-01 1.295E-01 
1.580E-01 1.348E-01 1.292E-01 
1.590E-01 1.344E-01 1.289E-01 
1.600E-01 1.340E-01 1.286E-01 
1.610E-01 1.337E-01 1.283E-01 
1.620E-01 1.333E-01 1.281E-01 
1.630E-01 1.330E-01 1.278E-01 
1.640E-01 1.326E-01 1.275E-01 
1.650E-01 1.323E-01 1.272E-01 
1.660E-01 1.320E-01 1.269E-01 
1.670E-01 1.316E-01 1.267E-01 
1.680E-01 1.313E-01 1.264E-01 
1.690E-01 1.310E-01 1.261E-01 
1.700E-01 1.307E-01 1.259E-01 
1.710E-01 1.303E-01 1.256E-01 
1.720E-01 1.300E-01 1.253E-01 
1.730E-01 1.297E-01 1.251E-01 
1.740E-01 1.294E-01 1.248E-01 
1.750E-01 1.291E-01 1.246E-01 
1.760E-01 1.288E-01 1.243E-01 
1.770E-01 1.285E-01 1.241E-01 
1.780E-01 1.282E-01 1.238E-01 
1.790E-01 1.279E-01 1.236E-01 
1.800E-01 1.276E-01 1.233E-01 
1.810E-01 1.273E-01 1.231E-01 
1.820E-01 1.270E-01 1.228E-01 
1.830E-01 1.268E-01 1.226E-01 
1.840E-01 1.265E-01 1.224E-01 
1.850E-01 1.262E-01 1.221E-01 
1.860E-01 1.259E-01 1.219E-01 
1.870E-01 1.257E-01 1.217E-01 
1.880E-01 1.254E-01 1.214E-01 
1.890E-01 1.251E-01 1.212E-01 
1.900E-01 1.248E-01 1.210E-01 
1.910E-01 1.246E-01 1.207E-01 
1.920E-01 1.243E-01 1.205E-01 
1.930E-01 1.241E-01 1.203E-01 
1.940E-01 1.238E-01 1.201E-01 
1.950E-01 1.235E-01 1.199E-01 
1.960E-01 1.233E-01 1.197E-01 
1.970E-01 1.230E-01 1.194E-01 
1.980E-01 1.228E-01 1.192E-01 
1.990E-01 1.225E-01 1.190E-01 
