Photon    Tot. w/  Tot. wo/ 
Energy    Coherent Coherent 
1.440E-01 2.229E+00 2.116E+00 
1.450E-01 2.191E+00 2.079E+00 
1.460E-01 2.154E+00 2.044E+00 
1.470E-01 2.118E+00 2.009E+00 
1.480E-01 2.083E+00 1.975E+00 
1.490E-01 2.048E+00 1.942E+00 
1.500E-01 2.015E+00 1.910E+00 
1.510E-01 1.982E+00 1.878E+00 
1.520E-01 1.950E+00 1.847E+00 
1.530E-01 1.918E+00 1.817E+00 
1.540E-01 1.888E+00 1.787E+00 
1.550E-01 1.858E+00 1.759E+00 
1.560E-01 1.828E+00 1.731E+00 
1.570E-01 1.800E+00 1.703E+00 
1.580E-01 1.772E+00 1.676E+00 
1.590E-01 1.744E+00 1.650E+00 
1.600E-01 1.718E+00 1.624E+00 
1.610E-01 1.691E+00 1.599E+00 
1.620E-01 1.666E+00 1.574E+00 
1.630E-01 1.641E+00 1.550E+00 
1.640E-01 1.616E+00 1.527E+00 
1.650E-01 1.592E+00 1.504E+00 
1.660E-01 1.569E+00 1.481E+00 
1.670E-01 1.546E+00 1.459E+00 
1.680E-01 1.523E+00 1.438E+00 
1.690E-01 1.501E+00 1.417E+00 
1.700E-01 1.480E+00 1.396E+00 
1.710E-01 1.459E+00 1.376E+00 
1.720E-01 1.438E+00 1.356E+00 
1.730E-01 1.418E+00 1.336E+00 
1.740E-01 1.398E+00 1.317E+00 
1.750E-01 1.378E+00 1.299E+00 
1.760E-01 1.359E+00 1.281E+00 
1.770E-01 1.341E+00 1.263E+00 
1.780E-01 1.322E+00 1.245E+00 
1.790E-01 1.305E+00 1.228E+00 
1.800E-01 1.287E+00 1.211E+00 
1.810E-01 1.270E+00 1.195E+00 
1.820E-01 1.253E+00 1.179E+00 
1.830E-01 1.236E+00 1.163E+00 
1.840E-01 1.220E+00 1.147E+00 
1.850E-01 1.204E+00 1.132E+00 
1.860E-01 1.189E+00 1.117E+00 
1.870E-01 1.173E+00 1.103E+00 
1.880E-01 1.158E+00 1.088E+00 
1.890E-01 1.144E+00 1.074E+00 
1.900E-01 1.129E+00 1.060E+00 
1.910E-01 1.115E+00 1.047E+00 
1.920E-01 1.101E+00 1.034E+00 
1.930E-01 1.087E+00 1.021E+00 
1.940E-01 1.074E+00 1.008E+00 
1.950E-01 1.061E+00 9.953E-01 
1.960E-01 1.048E+00 9.830E-01 
1.970E-01 1.035E+00 9.709E-01 
1.980E-01 1.023E+00 9.591E-01 
1.990E-01 1.011E+00 9.474E-01 
