Photon    Tot. w/  Tot. wo/ 
Energy    Coherent Coherent 
1.440E-01 1.363E-01 1.345E-01 
1.450E-01 1.361E-01 1.343E-01 
1.460E-01 1.358E-01 1.340E-01 
1.470E-01 1.355E-01 1.337E-01 
1.480E-01 1.352E-01 1.335E-01 
1.490E-01 1.349E-01 1.332E-01 
1.500E-01 1.347E-01 1.330E-01 
1.510E-01 1.344E-01 1.327E-01 
1.520E-01 1.341E-01 1.325E-01 
1.530E-01 1.339E-01 1.322E-01 
1.540E-01 1.336E-01 1.320E-01 
1.550E-01 1.333E-01 1.318E-01 
1.560E-01 1.331E-01 1.315E-01 
1.570E-01 1.328E-01 1.313E-01 
1.580E-01 1.326E-01 1.310E-01 
1.590E-01 1.323E-01 1.308E-01 
1.600E-01 1.320E-01 1.306E-01 
1.610E-01 1.318E-01 1.303E-01 
1.620E-01 1.315E-01 1.301E-01 
1.630E-01 1.313E-01 1.298E-01 
1.640E-01 1.310E-01 1.296E-01 
1.650E-01 1.308E-01 1.294E-01 
1.660E-01 1.305E-01 1.292E-01 
1.670E-01 1.303E-01 1.289E-01 
1.680E-01 1.300E-01 1.287E-01 
1.690E-01 1.298E-01 1.285E-01 
1.700E-01 1.296E-01 1.282E-01 
1.710E-01 1.293E-01 1.280E-01 
1.720E-01 1.291E-01 1.278E-01 
1.730E-01 1.289E-01 1.276E-01 
1.740E-01 1.286E-01 1.274E-01 
1.750E-01 1.284E-01 1.271E-01 
1.760E-01 1.282E-01 1.269E-01 
1.770E-01 1.279E-01 1.267E-01 
1.780E-01 1.277E-01 1.265E-01 
1.790E-01 1.275E-01 1.263E-01 
1.800E-01 1.272E-01 1.261E-01 
1.810E-01 1.270E-01 1.258E-01 
1.820E-01 1.268E-01 1.256E-01 
1.830E-01 1.266E-01 1.254E-01 
1.840E-01 1.263E-01 1.252E-01 
1.850E-01 1.261E-01 1.250E-01 
1.860E-01 1.259E-01 1.248E-01 
1.870E-01 1.257E-01 1.246E-01 
1.880E-01 1.255E-01 1.244E-01 
1.890E-01 1.252E-01 1.242E-01 
1.900E-01 1.250E-01 1.240E-01 
1.910E-01 1.248E-01 1.238E-01 
1.920E-01 1.246E-01 1.236E-01 
1.930E-01 1.244E-01 1.234E-01 
1.940E-01 1.242E-01 1.232E-01 
1.950E-01 1.240E-01 1.230E-01 
1.960E-01 1.238E-01 1.228E-01 
1.970E-01 1.236E-01 1.226E-01 
1.980E-01 1.234E-01 1.224E-01 
1.990E-01 1.232E-01 1.222E-01 
