Photon    Tot. w/  Tot. wo/ 
Energy    Coherent Coherent 
1.440E-01 1.696E+00 1.603E+00 
1.450E-01 1.667E+00 1.575E+00 
1.460E-01 1.638E+00 1.547E+00 
1.470E-01 1.610E+00 1.520E+00 
1.480E-01 1.583E+00 1.494E+00 
1.490E-01 1.557E+00 1.469E+00 
1.500E-01 1.531E+00 1.444E+00 
1.510E-01 1.506E+00 1.420E+00 
1.520E-01 1.481E+00 1.396E+00 
1.530E-01 1.457E+00 1.373E+00 
1.540E-01 1.433E+00 1.350E+00 
1.550E-01 1.410E+00 1.328E+00 
1.560E-01 1.388E+00 1.307E+00 
1.570E-01 1.366E+00 1.286E+00 
1.580E-01 1.345E+00 1.265E+00 
1.590E-01 1.324E+00 1.245E+00 
1.600E-01 1.303E+00 1.226E+00 
1.610E-01 1.283E+00 1.207E+00 
1.620E-01 1.264E+00 1.188E+00 
1.630E-01 1.245E+00 1.170E+00 
1.640E-01 1.226E+00 1.152E+00 
1.650E-01 1.208E+00 1.135E+00 
1.660E-01 1.190E+00 1.118E+00 
1.670E-01 1.173E+00 1.101E+00 
1.680E-01 1.156E+00 1.085E+00 
1.690E-01 1.139E+00 1.069E+00 
1.700E-01 1.122E+00 1.053E+00 
1.710E-01 1.107E+00 1.038E+00 
1.720E-01 1.091E+00 1.023E+00 
1.730E-01 1.076E+00 1.008E+00 
1.740E-01 1.061E+00 9.940E-01 
1.750E-01 1.046E+00 9.800E-01 
1.760E-01 1.031E+00 9.663E-01 
1.770E-01 1.017E+00 9.528E-01 
1.780E-01 1.004E+00 9.397E-01 
1.790E-01 9.900E-01 9.268E-01 
1.800E-01 9.768E-01 9.142E-01 
1.810E-01 9.638E-01 9.018E-01 
1.820E-01 9.511E-01 8.897E-01 
1.830E-01 9.386E-01 8.779E-01 
1.840E-01 9.264E-01 8.662E-01 
1.850E-01 9.144E-01 8.548E-01 
1.860E-01 9.027E-01 8.437E-01 
1.870E-01 8.912E-01 8.327E-01 
1.880E-01 8.799E-01 8.220E-01 
1.890E-01 8.688E-01 8.115E-01 
1.900E-01 8.579E-01 8.012E-01 
1.910E-01 8.473E-01 7.910E-01 
1.920E-01 8.368E-01 7.811E-01 
1.930E-01 8.266E-01 7.714E-01 
1.940E-01 8.165E-01 7.618E-01 
1.950E-01 8.066E-01 7.525E-01 
1.960E-01 7.969E-01 7.433E-01 
1.970E-01 7.874E-01 7.342E-01 
1.980E-01 7.781E-01 7.254E-01 
1.990E-01 7.689E-01 7.167E-01 
