Photon    Tot. w/  Tot. wo/ 
Energy    Coherent Coherent 
1.440E-01 1.218E+00 1.143E+00 
1.450E-01 1.197E+00 1.123E+00 
1.460E-01 1.177E+00 1.104E+00 
1.470E-01 1.157E+00 1.085E+00 
1.480E-01 1.137E+00 1.066E+00 
1.490E-01 1.118E+00 1.048E+00 
1.500E-01 1.100E+00 1.031E+00 
1.510E-01 1.082E+00 1.013E+00 
1.520E-01 1.064E+00 9.967E-01 
1.530E-01 1.047E+00 9.804E-01 
1.540E-01 1.031E+00 9.644E-01 
1.550E-01 1.014E+00 9.489E-01 
1.560E-01 9.984E-01 9.337E-01 
1.570E-01 9.828E-01 9.189E-01 
1.580E-01 9.676E-01 9.044E-01 
1.590E-01 9.527E-01 8.902E-01 
1.600E-01 9.382E-01 8.764E-01 
1.610E-01 9.241E-01 8.629E-01 
1.620E-01 9.102E-01 8.498E-01 
1.630E-01 8.967E-01 8.369E-01 
1.640E-01 8.834E-01 8.243E-01 
1.650E-01 8.705E-01 8.120E-01 
1.660E-01 8.578E-01 8.000E-01 
1.670E-01 8.455E-01 7.882E-01 
1.680E-01 8.333E-01 7.767E-01 
1.690E-01 8.215E-01 7.655E-01 
1.700E-01 8.099E-01 7.545E-01 
1.710E-01 7.986E-01 7.437E-01 
1.720E-01 7.875E-01 7.332E-01 
1.730E-01 7.766E-01 7.229E-01 
1.740E-01 7.660E-01 7.129E-01 
1.750E-01 7.556E-01 7.030E-01 
1.760E-01 7.454E-01 6.934E-01 
1.770E-01 7.354E-01 6.839E-01 
1.780E-01 7.257E-01 6.747E-01 
1.790E-01 7.161E-01 6.656E-01 
1.800E-01 7.067E-01 6.567E-01 
1.810E-01 6.976E-01 6.481E-01 
1.820E-01 6.886E-01 6.396E-01 
1.830E-01 6.797E-01 6.312E-01 
1.840E-01 6.711E-01 6.231E-01 
1.850E-01 6.626E-01 6.151E-01 
1.860E-01 6.543E-01 6.072E-01 
1.870E-01 6.462E-01 5.995E-01 
1.880E-01 6.382E-01 5.920E-01 
1.890E-01 6.304E-01 5.846E-01 
1.900E-01 6.227E-01 5.774E-01 
1.910E-01 6.152E-01 5.703E-01 
1.920E-01 6.078E-01 5.633E-01 
1.930E-01 6.006E-01 5.565E-01 
1.940E-01 5.935E-01 5.498E-01 
1.950E-01 5.865E-01 5.433E-01 
1.960E-01 5.797E-01 5.368E-01 
1.970E-01 5.729E-01 5.305E-01 
1.980E-01 5.664E-01 5.243E-01 
1.990E-01 5.599E-01 5.182E-01 
